,character_list,dialogue_list,episode_code,word_count
1343,Zuko," I wonder how much money this is worth? . A lot, apparently. Now you help me find what I want, you'll get this back and everyone goes home happy. Search the woods for the boy and meet back here.",109,39.0
1344,Pirate Captain, Fine.,109,1.0
1345,Sokka, Huh? Where did she go?  I don't believe it.,109,9.0
1346,Aang, What's wrong.,109,2.0
1347,Sokka, She took the scroll! She's obsessed with that thing. It's just a matter of time before she gets us all in deep –,109,23.0
1348,Random Pirate," I got him, come on!",109,5.0
1349,Sokka," Oh, what? I'm not good enough to kidnap?",109,8.0
1350,Zuko, Nice work.,109,2.0
1351,Katara," Aang, this is all my fault.",109,6.0
1352,Aang," No, Katara it isn't.",109,4.0
1353,Iroh," Yeh, it kind of is.",109,5.0
1354,Zuko, Give me the boy.,109,4.0
1355,Pirate Captain, You give us the scroll.,109,5.0
1356,Sokka, You're really gonna hand over the Avatar for a stupid piece of parchment!?,109,13.0
1357,Zuko, Don't listen to him! He's trying to turn us against each other.,109,12.0
1358,Pirate Captain, Your friend is the Avatar?,109,5.0
1359,Sokka," Sure is, and I'll bet he'll fetch a lot more on the black market then that fancy scroll.",109,18.0
1360,Zuko," Shut your mouth, you water tribe peasant!",109,7.0
1361,Aang," Yeh, Sokka, you really should shut your mouth...",109,8.0
1362,Sokka," I'm just sayin', it's bad business sense. Just imagine how much the Fire Lord would pay for the Avatar. You guys would be set for life!",109,26.0
1363,Pirate Captain, Keep the scroll! We can buy a hundred with the reward we will get for the kid.,109,17.0
1364,Zuko, You'll regret breaking a deal with me!,109,7.0
1365,Katara," Thanks, Momo. I owe you a bushel of apples.",109,9.0
1366,Sokka," Aang, are you there?",109,4.0
1367,Aang," I'm over here, follow my voice!",109,6.0
1368,Sokka, Where? I can't find you!,109,5.0
1369,Aang," Uhh, never mind! I'll find you!  I'm right here!",109,9.0
1370,Katara, Help me get this boat back in the water so we can get out of here!,109,16.0
1371,Sokka, We need a team of rhinos to budge this ship.,109,10.0
1372,Aang, A team of rhinos... or two waterbenders.,109,7.0
1373,Katara, Everybody in!,109,2.0
1374,Iroh, Are you so busy fighting you cannot see your own ship has set sail?,109,14.0
1375,Zuko," We have no time for your proverbs, Uncle!",109,8.0
1376,Iroh, It's no proverb.,109,3.0
1377,Pirate Captain, Bleeding hog-monkeys! ,109,2.0
1378,Zuko, Hey! That's my boat!   Haha!,109,5.0
1379,Iroh, Maybe it should be a proverb.,109,6.0
1380,Zuko," Come on, Uncle!",109,3.0
1381,Aang, Sokka! Can't you make it go any faster?,109,8.0
1382,Sokka, I don't know how. This thing wasn't made by the water tribe.,109,12.0
1383,Aang," Hey, you did the water whip!",109,6.0
1384,Katara, I couldn't have done it without your help!,109,8.0
1385,Sokka, Will you two quit congratulating each other and help me out!,109,11.0
1386,Pirate Barker, That's good!,109,2.0
1387,Katara," Aang, look!",109,2.0
1388,Aang," Oh, no!",109,2.0
1389,Sokka, Have you lost your mind!? This is no time for flute practice!,109,12.0
1390,Katara," It's working! It's slowing down!  We can stop the boat! Aang, together, push and pull the water!",109,17.0
1391,Sokka, But we have another problem!,109,5.0
1392,Aang," I knew a bison whistle would come in handy. Thanks, Appa.",109,11.0
1393,Sokka," Yeh, we owe ya one.",109,5.0
1394,Zuko, My boat!,109,2.0
1395,Iroh," Hehe, Prince Zuko, you're really going to get a kick out of this. The missing lotus tile was in my sleeve the whole time!",109,24.0
1396,Katara," Aang, I still owe you an apology.  You were just so good at waterbending without really trying. I got so competitive that I put us all in danger. I'm sorry.",109,30.0
1397,Aang," That's okay, Katara.",109,3.0
1398,Katara," Besides, who needs that stupid scroll anyway.",109,7.0
1399,Sokka, Is that really how you feel?,109,6.0
1400,Katara, The scroll!,109,2.0
1401,Sokka," First, what did you learn?",109,5.0
1402,Katara, Stealing is wrong.  Unless it's from pirates!,109,7.0
1403,Aang," Haha! Good one, Katara.",109,4.0
1404,Aang, Hang on Momo!  Where's Momo?,110,5.0
1405,Sokka, This is gonna take forever.,110,5.0
1406,Aang, That works...,110,2.0
1407,Sokka," Ah-ah...no flying this time.  These are Fire Nation traps—you can tell from the metalwork. We'd better pack up camp, and get moving.",110,22.0
1408,Katara, What?,110,1.0
1409,Aang, Why wouldn't we fly?,110,4.0
1410,Sokka, Think about it. Somehow Prince Zuko and the Fire Nation keep finding us. It's because they spot Appa—he's just too noticeable.,110,21.0
1411,Katara, What! Appa's not too noticeable!,110,5.0
1412,Sokka, He's a gigantic fluffy monster with an arrow on his head—it's kinda hard to miss him!,110,16.0
1413,Aang, Sokka's just jealous ‘cause he doesn't have an arrow.,110,9.0
1414,Sokka," I know you all want to fly, but my instincts tell me we should play it safe this time and walk.",110,21.0
1415,Katara, Who made you the boss?,110,5.0
1416,Sokka, I'm not the boss—I'm the leader.,110,6.0
1417,Katara, You're the leader? But your voice still cracks!,110,8.0
1418,Sokka, I'm the oldest and I'm a warrior.  So...I'm the leader!,110,10.0
1419,Katara," If anyone's the leader, it's Aang. I mean, he is the Avatar.",110,12.0
1420,Sokka, Are you kidding—he's just a goofy kid! ,110,7.0
1421,Aang, He's right.,110,2.0
1422,Katara, Why do boys always think someone has to be the leader? I bet you wouldn't be so bossy if you kissed a girl.,110,23.0
1423,Sokka, I-I've kissed a girl—you...just haven't met her.,110,7.0
1424,Katara, Who? Gran-gran? I've met Gran-gran.,110,5.0
1425,Sokka," No—besides Gran-gran. Look, my instincts tell me we have a better chance of slipping through on foot and a leader has to trust his instincts.",110,25.0
1426,Katara," Okay, we'll try it your way Oh Wise Leader.",110,9.0
1427,Aang, Walking stinks! How do people go anywhere without a flying bison?  Who knows—walking might be fun.,110,16.0
1428,Katara, I don't know Aang. Why don't you ask Sokka's instincts—they seem to know everything.,110,14.0
1429,Sokka, Ha ha. Very funny.,110,4.0
1430,Aang, I'm tired of carrying this pack.,110,6.0
1431,Katara, You know who you should ask to carry it for a while? Sokka's Instincts!,110,14.0
1432,Aang," That's a great idea! Hey, Sokka's Instincts, would you mind—",110,10.0
1433,Sokka," RUN!  Okay, okay—I get it. Look guys, I'm tired too. But the important thing is that--  --we're safe from...the—  --Fire...Nation...",110,20.0
1434,Aang," Sokka, your shirt!",110,3.0
1435,Sokka," If you let us pass, we promise not to hurt you.",110,11.0
1436,Katara, What are you doing?,110,4.0
1437,Sokka, Bluffing?,110,1.0
1438,Captain, You? Promise not to hurt us?,110,6.0
1439,Aang," Nice work, Sokka! How'd ya do that?",110,7.0
1440,Sokka, Uh...instinct?,110,1.0
1441,Katara, Look!,110,1.0
1442,Jet, Down you go.,110,3.0
1443,Soldier, They're in the trees!,110,4.0
1444,Sokka,"  Hey, he was mine!",110,4.0
1445,Jet, Gotta be quicker next time.,110,5.0
1446,Sokka, Man!,110,1.0
1447,Jet, Hey.,110,1.0
1448,Katara, Hi.,110,1.0
1449,Aang, You just took out a whole army almost single-handed!,110,9.0
1450,Sokka," Army? Pfft. There were only, like, twenty guys!",110,8.0
1451,Jet," My name is Jet, and these are my Freedom Fighters. Sneers--  --Longshot  --Smellerbee  --The Duke and Pipsqueak. ",110,17.0
1452,Aang, Pipsqueak—that's a funny name.,110,4.0
1453,Pipsqueak, You think my name is funny?,110,6.0
1454,Aang, It's hilarious.<u,110,2.0
1455,Katara, Um...thanks for saving us Jet. We were lucky you were there.,110,11.0
1456,Jet, I should be thanking you. We were waiting to ambush those soldiers all morning—we just needed the right distraction. And then you guys stumbled in.,110,25.0
1457,Katara, We were relying on instincts.,110,5.0
1458,Jet, You'll get yourself killed doing that.,110,6.0
1459,The Duke, Hey Jet—these barrels are filled with blasting jelly.,110,8.0
1460,Jet, That's a great score. ,110,4.0
1461,Pipsqueak, And these boxes are filled with jelly candy!,110,8.0
1462,Jet, Also good. Let's not get those mixed up.,110,8.0
1463,Pipsqueak, We'll take the stuff back to the hideout.,110,8.0
1464,Aang, You guys have a hideout?,110,5.0
1465,Jet, You wanna see it? ,110,4.0
1466,Katara, Yes we wanna see it!,110,5.0
1467,Jet, We're here.,110,2.0
1468,Sokka, Where...there's nothing here!,110,3.0
1469,Jet, Hold this.,110,2.0
1470,Sokka, Woah!  Why...what's this do?,110,4.0
1471,Jet, Aang?,110,1.0
1472,Aang, I'll get up on my own.,110,6.0
1473,Jet, Grab hold of me Katara. ,110,5.0
1474,Aang, Nice place you got!,110,4.0
1475,Katara, It's beautiful up here!,110,4.0
1476,Jet, It's beautiful...and more importantly the Fire Nation can't find us.,110,10.0
1477,Smellerbee," They would love to find you. Wouldn't they, Jet?",110,9.0
1478,Jet," It's not gonna happen, Smellerbee.",110,5.0
1479,Katara, Why does the Fire Nation want to find you?,110,9.0
1480,Jet," I guess you could say I've been causing them a little trouble. See, they took over a nearby Earth Kingdom town a few years back.",110,25.0
1481,Pipsqueak," We've been ambushin' their troops, cutting off their supply lines, and doing anything we can to mess with ‘em. ",110,19.0
1482,Jet," One day, we'll drive the Fire Nation out of here for good and free that town.",110,16.0
1483,Katara, That's so brave.,110,3.0
1484,Sokka," Yeah, nothing's braver than a guy in a treehouse.",110,9.0
1485,Katara, Don't pay any attention to my brother.,110,7.0
1486,Jet, No problem. He probably had a rough day.,110,8.0
1487,Katara," So, you all live here?",110,5.0
1488,Jet, That's right. Longshot over there?  His town got burned down by the fire Nation. And we found the Duke trying to steal our food. I don't think he ever really had a home.,110,33.0
1489,Katara, What about you?,110,3.0
1490,Jet, Fire Nation killed my parents. I was only eight years old. That day changed me forever.,110,16.0
1491,Katara, Sokka and I lost our mother to the Fire Nation.,110,10.0
1492,Jet," Today, we struck another blow against the Fire Nation swine.  I'm so sorry, Katara.",110,14.0
1493,Katara," Hey Jet, nice speech.",110,4.0
1494,Jet," Thanks. By the way, I was really impressed with you and Aang. That was some great bending I saw out there today.",110,22.0
1495,Katara," Well, he's great. He's the Avatar. I could use some more training. ",110,12.0
1496,Jet, Avatar huh? Very nice.,110,4.0
1497,Aang, Thanks Jet.,110,2.0
1498,Jet, So I might know a way that you and Aang can help in our struggle.,110,15.0
1499,Sokka, Unfortunately we have to leave tonight. ,110,6.0
1500,Jet," Sokka, you're kidding me! I needed you on an important mission tomorrow.",110,12.0
1501,Sokka, What mission?,110,2.0
1502,Jet, What are you doing?,110,4.0
1503,Sokka, Shh...it amplifies vibrations.,110,3.0
1504,Jet, Good trick.,110,2.0
1505,Sokka," Nothing yet.  Wait! Yes, someone's approaching.",110,6.0
1506,Jet, How many?,110,2.0
1507,Sokka, I think there's just one.,110,5.0
1508,Jet," Good work, Sokka. Ready your weapon.",110,6.0
1509,Sokka, Wait! False alarm...he's just an old man.,110,7.0
1510,Jet," What are you doing in our woods, you leech.",110,9.0
1511,Old Man," Please sir, I'm just a traveler.",110,6.0
1512,Jet, Do you like destroying towns? Do you like destroying families? Do you?!,110,12.0
1513,Old Man, Oh...please let me go...have mercy...,110,5.0
1514,Jet, Does the Fire Nation let people go?! Does the Fire Nation have mercy?!,110,13.0
1515,Sokka," Jet, he's just an old man!",110,6.0
1516,Jet, He's Fire Nation! Search him!,110,5.0
1517,Sokka, But he's not hurting anyone!,110,5.0
1518,Jet, Have you forgotten that the Fire Nation killed your mother? Remember why you fight!,110,14.0
1519,Smellerbee," We've got his stuff, Jet. ",110,5.0
1520,Sokka, This doesn't feel right.,110,4.0
1521,Jet, Come on Sokka!  It's what has to be done—now let's get outta here.,110,13.0
1522,Aang, Ow! Quit it!  Sokka! Look what the Duke gave me!,110,10.0
1523,Katara, Hey Sokka. Is Jet back?,110,5.0
1524,Sokka, Yeah—he's back. But we're leaving.,110,5.0
1525,Aang, What?,110,1.0
1526,Katara, But I made him this hat.,110,6.0
1527,Sokka, Your boyfriend Jet's a thug.,110,5.0
1528,Katara," What? No, he's not.",110,4.0
1529,Sokka, He's messed up Katara.,110,4.0
1530,Aang," He's not messed up, he's just got a different way of life—a really fun way of life.",110,17.0
1531,Sokka, He beat and robbed a harmless old man!,110,8.0
1532,Katara, I wanna hear Jet's side of the story.,110,8.0
1533,Jet, Sokka—you told them what happened but you didn't mention that the guy was Fire Nation?,110,15.0
1534,Katara," No, he conveniently left that part out.",110,7.0
1535,Sokka," Fine! But even if he was Fire Nation, he was a harmless civilian",110,13.0
1536,Jet," See? There's a compartment for poison in the knife. . He was sent to eliminate me—you helped save my life, Sokka.  He was an assassin, Sokka. ",110,26.0
1537,Katara, I knew there was an explanation,110,6.0
1538,Sokka, I didn't see any knife!,110,5.0
1539,Jet, That's because he was concealing it.,110,6.0
1540,Katara, See Sokka? I'm sure you just didn't notice the knife.,110,10.0
1541,Sokka, There was no knife! I'm going back to the hut and packing my things. ,110,14.0
1542,Jet, Tell me you guys aren't leaving yet. I really need your help.,110,12.0
